id	fio	date	party_id	party_name	oik	nominated
4744041290994	Барышев Андрей Викторович	1966-02-02	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	189	1
2402000677538	Авдеев Александр Александрович	1975-08-12	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	99	1
2432000880419	Азимов Рахим Азизбоевич	1964-08-16	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	105	1
2422000977091	Алексеева Татьяна Олеговна	1962-12-16	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	101	1
4664011175274	Альшевских Андрей Геннадьевич	1972-05-14	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	168	1
2332000794590	Аникеев Григорий Викторович	1972-02-28	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	80	1
4504071115725	Антонова Лидия Николаевна	1950-05-15	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	121	1
2712000812219	Афонский Владимир Игорьевич	1966-10-10	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	184	1
4024036138715	Байгускаров Зариф Закирович	1967-06-30	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7	1
4664037154796	Балыбердин Алексей Владимирович	1978-04-27	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	171	1
4774055111064	Барсукова Татьяна Митрофановна	1953-12-13	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	200	0
4934014106995	Бахарев Константин Михайлович	1972-10-20	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	20	1
4744027211990	Бахметьев Виталий Викторович	1961-08-12	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	192	1
2942000120628	Белик Дмитрий Анатольевич	1969-10-17	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	219	1
4774047113645	Белых Ирина Викторовна	1964-08-16	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	207	1
22220001365897	Бессарабов Даниил Владимирович	1976-07-09	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	39	1
4664067140933	Бидонько Сергей Юрьевич	1975-08-18	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	174	1
4024058208161	Бикбаев Ильдар Зинурович	1959-02-15	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4	1
4234015230147	Боева Наталья Дмитриевна	1951-12-26	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	53	1
2312000566472	Боженов Сергей Андреевич	1957-09-15	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	75	1
26320001148402	Бокк Владимир Владимирович	1953-06-18	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	159	1
2262000864557	Бондаренко Елена Вениаминовна	1968-06-10	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	68	1
2492000261575	Бондарь Оксана Андреевна	1974-02-25	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	116	1
2482000589186	Борцов Николай Иванович	1945-05-08	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	114	1
2092000381744	Боташев Расул Борисович	1977-10-20	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	16	1
2182000787559	Бузилов Валерий Викторович	1953-09-26	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	34	1
2042000322834	Букачаков Родион Борисович	1963-09-13	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2	1
25220001214893	Булавинов Вадим Евгеньевич	1963-03-20	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	132	1
4744046274347	Бурматов Владимир Владимирович	1981-08-18	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	190	1
25920001388604	Бурнашов Алексей Леонидович	1973-06-28	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	59	1
2722000850000	Валеев Эрнест Абдулович	1950-04-07	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	185	1
2432000872162	Валенчук Олег Дорианович	1960-09-14	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	106	1
26920001036650	Васильев Владимир Абдуалиевич	1949-08-11	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	180	1
2512000435893	Веллер Алексей Борисович	1966-01-09	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	128	1
2462000802091	Воронина Татьяна Евгеньевна	1962-01-04	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	109	1
4784026168792	Вострецов Сергей Алексеевич	1976-04-04	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	212	1
4774112149060	Выборный Анатолий Борисович	1965-06-08	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	210	1
4164024172579	Гильмутдинов Ильдар Ирекович	1962-09-03	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	27	1
2272000773431	Гладких Борис Михайлович	1983-02-16	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	69	1
2752000882889	Говорин Николай Васильевич	1952-12-29	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	43	1
2552000990468	Голушко Андрей Иванович	1964-12-01	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	141	1
4774080127142	Гончар Николай Николаевич	1946-10-18	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	208	1
2762000514841	Грибов Александр Сергеевич	1986-05-22	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	194	1
4644035228365	Грищенко Олег Васильевич	1966-08-10	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	163	1
23420001156518	Гусева Ирина Михайловна	1972-05-20	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	84	1
2032000700866	Дамдинов Алдар Валерьевич	1971-03-28	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9	1
2202000424762	Делимханов Адам Султанович	1969-09-25	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	36	1
4234040317626	Демченко Иван Иванович	1960-09-27	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	48	1
4614057216679	Дерябкин Виктор Ефимович	1954-05-11	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	155	1
2712000812230	Дзюба Виктор Викторович	1977-08-10	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	183	1
4784011200368	Дивинский Игорь Борисович	1957-12-13	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	211	1
2472000752491	Драчев Владимир Петрович	1966-03-07	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	111	1
4774124129847	Духанина Любовь Николаевна	1958-10-05	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	203	1
22320001929879	Евланов Владимир Лазаревич	1948-08-03	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	46	1
4234055233328	Езубов Алексей Петрович	1948-02-10	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	51	1
2582000740020	Есяков Сергей Яковлевич	1963-08-11	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	146	1
2132000742114	Ефимов Виталий Борисович	1940-04-04	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	23	1
4774005135792	Жарков Антон Викторович	1967-10-03	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	205	1
4774011138242	Железняк Сергей Владимирович	1970-07-30	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	204	1
2682000570315	Жупиков Александр Владимирович	1978-04-29	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	178	1
2322000968598	Жутенков Владимир Александрович	1962-04-02	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	77	1
2862000591935	Завальный Павел Николаевич	1961-08-11	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	222	1
25620001003253	Заварзин Виктор Михайлович	1948-11-28	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	144	1
2182000787548	Загребин Алексей Егорович	1972-07-05	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	33	1
4234044260676	Затулин Константин Федорович	1958-09-07	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	50	1
22220001363641	Зобнев Виктор Викторович	1964-06-07	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	40	1
22420001399802	Зубарев Виктор Владиславович	1961-02-20	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	56	1
4664004133326	Иванов Максим Анатольевич	1967-11-24	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	172	1
25420001430586	Игнатов Виктор Александрович	1968-10-15	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	138	1
2332000795528	Игошин Игорь Николаевич	1970-12-11	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	79	1
4024049188792	Изотов Алексей Николаевич	1973-04-26	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8	1
2452000840183	Ильтяков Александр Владимирович	1971-10-09	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	108	1
4644006259178	Исаев Михаил Александрович	1974-01-26	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	165	1
2422000977059	Исламов Дмитрий Викторович	1977-12-05	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	102	1
2262000864845	Ищенко Александр Николаевич	1959-07-09	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	66	1
4504037194378	Кабанова Валентина Викторовна	1951-10-10	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	123	1
25220001211523	Кавинов Артем Александрович	1969-09-03	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	133	1
26320001149991	Казаков Виктор Алексеевич	1949-04-04	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	160	1
2262000864281	Казакова Ольга Михайловна	1968-05-30	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	67	1
25420001432590	Каличенко Андрей Владимирович	1975-01-27	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	135	1
2352000920509	Канаев Алексей Валерианович	1971-09-30	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	86	1
23820001574011	Каньков Олег Гиниятуллович	1963-08-07	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	93	1
2462000802007	Карамышев Виктор Николаевич	1966-12-17	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	110	1
25420001433204	Карелин Александр Александрович	1967-09-19	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	137	1
2652000381667	Карлов Георгий Александрович	1971-01-04	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	167	1
22420001400155	Кармазина Раиса Васильевна	1951-01-09	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	57	1
4784009155275	Катенев Владимир Иванович	1955-07-26	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	215	1
4024055203224	Качкаев Павел Рюрикович	1951-10-04	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3	1
2722000850022	Квитка Иван Иванович	1967-05-04	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	186	1
4614033696126	Кобзев Юрий Викторович	1972-12-20	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	151	1
2572000840822	Ковалев Николай Дмитриевич	1949-08-06	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	145	1
4664057150762	Ковпак Лев Игоревич	1978-10-23	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	169	1
4164037183563	Когогина Альфия Гумаровна	1968-02-22	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	29	1
493402186610	Козенко Андрей Дмитриевич	1981-08-03	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	19	1
2602000634513	Козловский Александр Николаевич	1973-05-05	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	148	1
4744010236290	Колесников Олег Алексеевич	1968-09-11	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	193	1
26320001146448	Колесникова Надежда Борисовна	1960-12-19	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	158	1
2532000549132	Коровников Александр Венидиктович	1955-04-30	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	134	1
2832000229196	Коткин Сергей Николаевич	1956-03-11	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	221	1
4384001369297	Красноштанов Алексей Николаевич	1963-06-10	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	94	1
2622000686573	Красов Андрей Леонидович	1967-01-27	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	156	1
23420001156416	Кувычко Анна Александровна	1979-06-26	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	81	1
25420001429932	Кудрявцев Максим Георгиевич	1975-08-29	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	136	1
2262000863601	Кузьмин Михаил Владимирович	1955-08-05	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	65	1
22320001927510	Ламейкин Дмитрий Викторович	1977-02-27	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	47	1
2892000452470	Ледков Григорий Петрович	1969-03-26	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	225	1
4744045258216	Литовченко Анатолий Григорьевич	1960-01-01	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	191	1
22220001366101	Лоор Иван Иванович	1955-12-11	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	42	1
4774031124713	Лысаков Вячеслав Иванович	1953-11-10	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	197	1
2052000943250	Маграмов Абдулмажид Варисович	1956-11-11	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	12	1
2422000977127	Максимов Александр Александрович	1946-11-15	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	104	1
4644046384764	Максимов Василий Юрьевич	1954-01-28	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	166	1
2192000463096	Максимова Надежда Сергеевна	1942-01-13	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	35	1
26920001036855	Максимова Светлана Викторовна	1961-07-16	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	179	1
4364027200342	Марков Андрей Павлович	1972-06-30	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	90	1
4784018146846	Марченко Евгений Евгеньевич	1972-07-17	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	213	1
2112000826448	Медведев Иван Владимирович	1955-02-10	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	18	1
4784027168456	Милонов Виталий Валентинович	1974-01-23	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	218	1
4164025210015	Минкин Иршат Султанович	1963-07-27	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	31	1
2322000968508	Миронова Валентина Михайловна	1966-02-06	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	78	1
2622000687620	Митина Елена Анатольевна	1966-08-16	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	157	1
25620001003464	Мищеряков Юрий Николаевич	1945-01-01	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	142	1
4774106120228	Морозов Дмитрий Анатольевич	1971-05-05	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	209	1
25220001211296	Москвин Денис Павлович	1978-08-11	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	130	1
2082000414041	Мукабенова Марина Алексеевна	1982-03-20	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	15	1
4664066195407	Муцоев Зелимхан Аликоевич	1959-10-13	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	173	1
25220001211309	Назарова Наталья Васильевна	1953-12-22	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	131	1
2472000754522	Нарышкин Сергей Евгеньевич	1954-10-27	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	112	1
2672000850311	Неверов Сергей Иванович	1961-12-21	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	175	1
22520001070855	Николаева Виктория Викторовна	1962-11-21	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	64	1
22520001122411	Новиков Владимир Михайлович	1966-06-09	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	63	1
2302000839216	Огуль Леонид Анатольевич	1963-10-26	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	74	1
2672000850284	Окунева Ольга Владимировна	1958-12-10	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	176	1
4504050191638	Олейников Юрий Павлович	1951-07-13	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	126	1
4774073116457	Онищенко Геннадий Григорьевич	1950-11-20	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	206	1
2172000465305	Ооржак Мерген Дадар-оолович	1981-03-09	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	32	1
2292000788549	Палкин Андрей Васильевич	1958-03-03	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	73	1
4774121124625	Панина Елена Владимировна	1948-04-29	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	201	1
4644005331321	Панков Николай Васильевич	1965-01-05	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	164	1
25220001211785	Панов Владимир Александрович	1975-10-10	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	129	1
4504048296718	Пахомов Сергей Александрович	1975-08-06	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	125	1
2472000753653	Петров Сергей Валериевич	1965-04-19	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	113	1
2102000535361	Пивненко Валентина Николаевна	1947-06-14	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	17	1
22420001399915	Пимашков Петр Иванович	1948-07-02	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	55	1
23420001156468	Плотников Владимир Николаевич	1961-11-30	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	83	1
2682000570300	Поляков Александр Алексеевич	1969-01-31	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	177	1
4364011268056	Пономарев Аркадий Николаевич	1956-05-16	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	87	1
22220001369458	Прокопьев Александр Сергеевич	1986-08-05	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	41	1
4504034302672	Пушкина Оксана Викторовна	1963-05-10	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	122	1
2392000547764	Пятикоп Александр Иванович	1962-12-14	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	97	1
4024057222189	Рахматуллина Зугура Ягануровна	1961-08-26	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5	1
4504005312514	Роднина Ирина Константиновна	1949-09-12	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	118	1
4784016170526	Романов Михаил Валентинович	1984-11-03	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	217	1
2872000255865	Рудченко Валентина Васильевна	1955-04-26	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	224	1
4774024122678	Саблин Дмитрий Вадимович	1968-09-05	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	202	1
493400789970	Савченко Светлана Борисовна	1965-06-24	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	21	1
25920001388492	Сазонов Дмитрий Валерьевич	1973-09-04	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	61	1
4504020153401	Серова Елена Олеговна	1976-04-22	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	119	1
26320001146613	Серпер Евгений Александрович	1980-07-31	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	161	1
4164026236678	Сибагатуллин Фатих Саубанович	1950-05-01	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	26	1
2862000629252	Сидоров Александр Леонидович	1952-03-15	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	223	1
2392000545837	Силанов Алексей Николаевич	1961-04-15	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	98	1
4234056238639	Синяговский Владимир Ильич	1948-08-09	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	49	1
2442000764104	Ситников Алексей Владимирович	1971-06-19	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	107	1
2402000677575	Скляр Геннадий Иванович	1952-05-17	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	100	1
2312000565782	Скоч Андрей Владимирович	1966-01-30	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	76	1
25920001390096	Скриванов Дмитрий Станиславович	1971-08-15	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	60	1
2412000386507	Слыщенко Константин Григорьевич	1965-03-09	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	45	1
2372000908343	Смирнов Юрий Валентинович	1952-12-01	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	92	1
2702000525364	Соломатина Татьяна Васильевна	1956-04-21	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	182	1
22520001121309	Сопчук Сергей Андреевич	1964-02-16	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	62	1
26320001146483	Станкевич Игорь Валентинович	1958-08-31	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	162	1
4504001231436	Сураев Максим Викторович	1972-05-24	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	117	1
25620001003807	Сухарев Игорь Николаевич	1968-10-26	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	143	1
2152000438348	Таймазов Артур Борисович	1979-07-20	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	25	1
2482000601951	Тарасенко Михаил Васильевич	1947-11-21	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	115	1
23820001576257	Тен Сергей Юрьевич	1976-08-25	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	95	1
4774070119732	Тетерин Иван Михайлович	1952-01-12	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	196	1
2792000318167	Тихомиров Анатолий Федорович	1956-05-07	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	220	1
2732000838360	Тихонов Игорь Викторович	1967-02-22	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	187	1
4774094179187	Толстой Петр Олегович	1969-06-20	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	199	1
2732000839731	Третьяк Владислав Александрович	1952-04-25	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	188	1
4614045159562	Тутова Лариса Николаевна	1969-10-18	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	149	1
2052000942319	Умаханов Умахан Магомедгаджиевич	1965-05-25	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	10	1
2422000977235	Федяев Павел Михайлович	1982-07-31	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	103	1
4504028131458	Фетисов Вячеслав Александрович	1958-04-20	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	124	1
4164007182091	Хайров Ринат Шамильевич	1964-06-22	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	30	1
4164038200764	Хайруллин Айрат Назипович	1970-08-01	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	28	1
2062000284089	Харсиев Алихан Анатольевич	1956-06-10	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	13	1
2372000907917	Хохлов Алексей Алексеевич	1957-11-06	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	91	1
23420001156446	Цыбизова Татьяна Игоревна	1962-10-05	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	82	1
4664052159258	Чепиков Сергей Владимирович	1967-01-30	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	170	1
22120001168045	Черкесов Леонид Ильич	1966-08-13	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	38	1
4384009321010	Чернышев Андрей Владимирович	1970-07-10	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	96	1
4614003467725	Чернышев Михаил Анатольевич	1950-03-06	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	152	1
4364013273379	Чижов Сергей Викторович	1964-03-16	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	88	1
4504023255108	Шаккум Мартин Люцианович	1951-09-21	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	120	1
22420001396432	Швыткин Юрий Николаевич	1965-05-24	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	54	1
4614006287981	Шолохов Александр Михайлович	1962-01-25	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	153	1
2552000989906	Шрейдер Виктор Филиппович	1952-02-23	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	139	1
25920001391219	Шубин Игорь Николаевич	1955-12-20	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	58	1
2352000920382	Шулепов Евгений Борисович	1958-06-08	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	85	1
2072000343204	Шхагошев Адальби Люлевич	1967-06-06	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	14	1
4614037250235	Щаблыкин Максим Иванович	1970-07-13	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	154	1
2052000942331	Эмиргамзаев Абдулгамид Гасанович	1965-05-26	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	11	1
2292000789248	Юрков Дмитрий Васильевич	1972-05-05	er	"Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	72	1
